0        0        1.5
0        1        3
0        2        3
0        3        3
0        4        3
0        5        3
0        6        3
0        7        3.5
0        8        4
0        9        4
0        10        2
0        11        2.8
0        12        5.6
0        13        2.8
0        14        3.3
0        15        6.6
0        16        3.3
0        17        4.1
0        18        8.2
0        19        8.2
0        20        5.6
0        21        3
0        22        3
0        23        3
0        24        3
0        25        3
0        26        3
0        27        2
0        28        4
0        29        4
0        30        4
0        31        2.8
0        32        5.6
0        33        5.6
0        34        2.8
0        35        6.6
0        36        3.3
0        37        4.1
0        38        3.3
0        39        8.2
0        40        4.1
1        0        3
1        1        6
1        2        6
1        3        6
1        4        6
1        5        6
1        6        6
1        7        7
1        8        8
1        9        8
1        10        4
1        11        5.6
1        12        11.2
1        13        5.6
1        14        6.6
1        15        13.2
1        16        6.6
1        17        8.2
1        18        16.4
1        19        16.4
1        20        -6.21007e+231
1        21        -3.10504e+231
1        22        -3.10504e+231
1        23        3
1        24        6
1        25        6
1        26        6
1        27        7
1        28        8
1        29        8
1        30        4
1        31        5.6
1        32        11.2
1        33        8.4
1        34        6.6
1        35        12.2
1        36        9.9
1        37        8.2
1        38        16.4
1        39        16.4
1        40        7.4
2        0        3
2        1        6
2        2        6
2        3        6
2        4        6
2        5        6
2        6        6
2        7        7
2        8        8
2        9        8
2        10        4
2        11        5.6
2        12        11.2
2        13        5.6
2        14        6.6
2        15        13.2
2        16        6.6
2        17        8.2
2        18        16.4
2        19        16.4
2        20        -3.10504e+231
2        21        -6.21007e+231
2        22        6
2        23        -3.10504e+231
2        24        -3.10504e+231
2        25        6
2        26        6
2        27        7
2        28        8
2        29        6
2        30        4
2        31        5.6
2        32        10.6
2        33        5.3
2        34        6.1
2        35        9.6
2        36        6.6
2        37        7.4
2        38        16.4
2        39        8.6
2        40        7.4
3        0        3
3        1        6
3        2        6
3        3        6
3        4        6
3        5        6
3        6        6
3        7        7
3        8        8
3        9        8
3        10        4
3        11        5.6
3        12        11.2
3        13        5.6
3        14        6.6
3        15        13.2
3        16        6.6
3        17        8.2
3        18        16.4
3        19        16.4
3        20        -3.10504e+231
3        21        6
3        22        -6.21007e+231
3        23        -6.21007e+231
3        24        6
3        25        6
3        26        7
3        27        7
3        28        8
3        29        8
3        30        4
3        31        5.6
3        32        11.2
3        33        5.6
3        34        6.6
3        35        9.6
3        36        6.6
3        37        8.2
3        38        9.7
3        39        16.4
3        40        6.1
4        0        3
4        1        6
4        2        6
4        3        6
4        4        6
4        5        6
4        6        6
