0        0        0
0        5        0
0        10        0
0        15        0
0        20        0
0        25        0
0        30        0
0        35        0
0        40        0
0        45        0
0        50        0
0        55        0
0        60        0
0        65        0
0        70        0
0        75        0
0        80        0
5        0        0
5        5        30
5        10        35
5        15        40
5        20        45
5        25        50
5        30        61
5        35        58
5        40        63
5        45        76
5        50        69.8
5        55        86
5        60        77.8
5        65        82.8
5        70        101
5        75        89.6
5        80        0
10        0        0
10        5        0
10        10        0
10        15        0
10        20        0
10        25        0
10        30        0
10        35        0
10        40        0
10        45        0
10        50        0
10        55        0
10        60        0
10        65        0
10        70        0
10        75        0
10        80        0
